Timestamp,Pleaseconfirmyourvoluntaryparticipationandgiveyourconsentfordata,Profession,Country,Region,Place of residence province,@4.HighestLevelofeducation,@5.Whichsettingdoyouwork,sex,Age,@8.Maritalstatus,@9.MonthlytotalIncomefamilyincomeinlocalcurrencyoptional,COVIDNewsUpdates,A1.1HaveyouheardaboutCOVID19,A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Television/Radio],A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Newspaper/ Magazines],WheredidyouhearaboutCOVID19mostcheckallthatapplySocialmedia,A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Colleagues/workplace],A1.2 Where did you hear about COVID-19 most? (check all that apply ) [Neighbors],A3.8 Do you or your household members use internet?,A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [Newspaper],A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [TV (local/ international)],"A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [Social media (Facebook, Instagram, Line, YouTube etc.)]",A3.9 Please indicate which of the following do you use for COVID-19 update (check all that apply)? [Internet (WHO websites)],"A3.10 How much time, on average, per day do you spend on the topics related to COVID-19 (e.g. via news coverage, work, conversations, thoughts)? Please indicate a daily average..",COVIDK0wledgeampAwarenesPublicOpinion,B1.3 How would you rate the extend of your k0wledge of COVID-19?,B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Contact with respiratory droplets],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Touching and shaking hands with an infected person],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [The use of objects used by an infected person],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Sexual route],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Person-to-person],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Close contact],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [Touching currency/Coin],B1.4 How does COVID19 Spread/Transmitted (check all that apply) [COVID-19 can float on air almost 30 minutes],"B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Fever]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Tiredness]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Dry cough]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Shortness of breath/Breathing difficulties]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [aches and pains]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [nasal congestion]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [runny 0se]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [sore throat]","B1.5 In your opinion, what are the signs and symptoms of COVID-19 (check all that apply) [Diarrhea]",N90 mask(s) do you think is best to control the spread of the COVID-19? (If yes then 1 else 0),"C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [age (over 60 years)]","C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [severe pre-existing conditions (e.g. Respiratory diseases, heart diseases, cancer, immune deficiency problem)]","C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [work environment (e.g. Working in the health care environment and involving in contact with patients)]","C1.10 Is anyone in your immediate environment at risk of infection with COVID-19 (e.g. parents, siblings, close friends/colleagues) due to the following? (please select all relevant responses) [exposure to a risk zone/areas/countries (e.g. China, Italy etc.)]",Knowledge scoring {22/22},B1.6 Which mask(s) do you think is best to control the spread of the COVID-19?,B1.7 How long is the incubation period for COVID-19?,"B1.8 Are there any vaccines, drugs or treatments for COVID-19?",B2.1 Do you think the government should lock-down/restrict travel areas to avoid spread of COVID-19?,B2.2 Do you think home quarantine can reduce COVID-19 outbreaks?,B2.3 Isolation and treatment of infected people are effective ways to reduce the spread of the virus?,B2.4 Do you think personal hygiene is important in controlling the spread of COVID-19?,B2.5 Media should take a leading role in raising awareness coronavirus risk reduction and prevention issues ?,Opinion-scoring {25/25},COVID Circumstances /Stiuation,C1.9 Please check for which you familiar with? (check all that apply) [lock-down],C1.9 Please check for which you familiar with? (check all that apply) [self-isolation],C1.9 Please check for which you familiar with? (check all that apply) [home quarantine],C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [age (over 60 years)],"C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [severe pre-existing conditions (e.g. Respiratory diseases, heart diseases, cancer, immune deficiency problem)]",C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [work environment (e.g. Working in the health care environment and involving in contact with patients)],"C2.6 Do you think you are at increased personal risk of infection with COVID-19 due to any of the following?(please select all relevant responses) [exposure to a risk zone/areas/countries (e.g. China, Italy etc.)]",Susceptibility-scoring {4/4},COVID Practices,D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Practicing self-isolation/Home quarantine],D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Practicing respiratory hygiene],D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [washing hand frequently using hand sanitizer (alcohol based)],D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Using face mask (Surgical)],"D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Avoiding touching 0se, mouth and e1]",D3.1 Do you have any of the following practices to prevent COVID-19 transmission (check all that apply)? [Maintaining social distance (min 1 meter)],D3.4 Do you have any of the following practices 1w a days? [any handshake?] Neg,D3.4 Do you have any of the following practices 1w a days? [Hug?]Neg,D3.4 Do you have any of the following practices 1w a days? [Visiting public places?]Neg,D3.4 Do you have any of the following practices 1w a days? [contact with infected person?]Neg,D3.4 Do you have any of the following practices 1w a days? [You/your family members going church/ mosque/ temple/synagogue/ pagoda for prayer]Neg,Behaviour-scoring {11/11},D3.5 how many times did you wash hand in last 12 hours or 12 hours?,D3.2 Have you been provided with personal protection equipment (PPE) in your workplace?,D3.3 Have you tested yourself for COVID-19?,COVID Psychological Aspects,E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Fear of falling ill and dying],E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Anxiety],E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Depression],E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Fear of being socially excluded/placed in quarantine],"E4.1 What are your mental health/psychological problems regarding COVID-19? (check all that apply) [Feelings of helplessness, boredom, loneliness]",Psychological-health Soring{5/5}
2020/07/10 9:52:09 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Brazil,"South America (Argentina, Brazile, Chile, Venezuela, Colombia)",SÃ£o Paulo,Finished College,Marketing,1,23,1,,,1,1,1,1,1,1,1,1,0,1,0,1,,,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,18,1,2-14 days,1,5,5,5,5,5,25,,1,1,1,0,0,0,0,0,,1,0,1,1,1,1,1,0,0,1,1,8,5,1,0,,0,1,1,0,1,3
2020/06/04 8:48:09 AM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Colombia,"South America (Argentina, Brazile, Chile, Venezuela, Colombia)",Pereira,high school,Medical student,2,19,1,300000,,1,1,1,1,1,0,1,0,0,0,1,1,,,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,11,1,1-7 days,0,4,4,4,5,4,21,,1,1,1,0,0,1,0,1,,1,1,0,1,1,1,1,1,1,1,1,10,5,0,0,,0,1,0,1,1,3
2020/06/27 2:18:16 AM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Chandpur,0t specific,Medical,1,20,1,40000,,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,20,1,2-14 days,0,5,4,4,4,4,21,,1,0,1,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,0,10,5,0,0,,0,0,0,0,0,0
2020/06/23 1:52:43 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Student,Bangladesh,Medical,2,22,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,18,1,999,0,5,5,5,5,4,24,,1,0,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,0,1,1,10,5,0,0,,0,0,0,0,0,0
2020/05/14 8:55:12 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Rangpur,BSc 3rd year,Community,2,23,1,3000,,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,2-14 days,0,5,5,5,5,4,24,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,0,10,5,3,0,,1,1,1,1,1,5
2020/06/20 4:12:43 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Rangpur city,Currently medical student,Medical,2,18,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,18,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,I don't k0w / 0 sure,I don't k0w / 0 sure,I don't k0w / 0 sure,1,1,,1,1,1,1,1,1,1,1,1,1,1,11,5,0,0,,1,1,0,0,1,3
2020/06/25 2:22:06 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Naogaon,Ho0urs 1t year,Medical,1,20,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,16,1,2-14 days,0,5,4,4,5,4,22,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,0,10,5,0,0,,0,0,0,0,1,1
2020/06/25 2:22:15 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Naogaon,Ho0urs 1t year,Medical,1,20,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,16,1,2-14 days,0,5,4,4,5,4,22,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,0,10,5,0,0,,0,0,0,0,1,1
2020/06/25 2:22:19 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Naogaon,Ho0urs 1t year,Medical,1,20,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,16,1,2-14 days,0,5,4,4,5,4,22,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,0,10,5,0,0,,0,0,0,0,1,1
2020/06/22 9:16:27 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)","Khilkhet,dhaka,bangladesh",Hsc,Medical,2,20,1,30000,,1,1,1,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,17,1,2-14 days,0,4,4,4,4,4,20,,1,1,1,0,0,0,0,0,,0,1,1,1,1,1,1,1,1,1,1,10,5,0,0,,1,0,0,0,1,2
2020/06/20 1:53:30 AM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Bogura,MBBS,Medical,2,20,1,,,1,1,0,1,0,1,1,0,1,1,0,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,19,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,1,1,0,2,,1,1,1,1,1,1,1,1,1,1,0,10,5,0,0,,1,1,1,1,1,5
2020/04/11 11:55:53 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Rangpur,MBBS,Surgcial,2,25,1,50000,,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,15,1,2-14 days,0,5,5,5,5,5,25,,1,0,1,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,11,5,1,0,,0,0,0,0,1,1
2020/04/13 12:59:25 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Mymensingh,MBBS,Medical,1,25,1,30000,,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,18,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,11,5,0,0,,0,0,0,0,0,0
2020/06/16 6:32:27 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",mymensingh,mbbs,Surgcial,1,31,1,50000,,1,1,0,1,1,0,1,0,1,1,1,1,,,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,2-14 days,0,5,5,5,5,5,25,,0,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,11,5,0,0,,1,1,0,1,1,4
2020/05/24 9:50:03 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Sylhet,MBBS,Surgcial,1,24,1,100000,,1,1,0,1,0,0,1,0,1,1,0,1,,,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,16,1,2-14 days,0,5,4,4,5,5,23,,1,1,1,0,0,1,1,2,,1,1,1,1,1,1,1,1,1,0,0,9,5,1,0,,0,1,0,0,1,2
2020/07/03 12:06:51 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Chuadanga,Mbbs 2nd professional exam passed,Medical,2,22,1,40000,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,18,1,2-14 days,3,5,4,4,5,4,22,,1,1,1,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,0,10,5,1,0,,1,1,1,1,1,5
2020/06/29 10:48:46 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Dhaka,Medical 1t year student,Medical student,2,20,1,60000,,1,1,1,1,1,1,1,0,1,1,0,1,,,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,15,1,2-14 days,0,5,5,4,5,5,24,,1,1,1,0,0,0,1,1,,1,1,0,1,0,1,1,1,1,1,1,9,5,0,0,,0,0,0,0,0,0
2020/06/16 4:45:57 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)",Dhaka,MPH,Public Health,2,32,2,400000,,1,1,1,1,1,0,1,0,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,1-7 days,3,5,5,5,5,4,24,,1,1,1,0,1,1,0,2,,1,1,1,1,1,1,1,1,1,1,1,11,5,1,3,,0,1,0,1,1,3
2020/06/26 1:24:21 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Bangladesh,"South Asia (Bangladesh, India, Nepal)","Dinajpur, Rangpur",Student of MBBS,Medical,2,18,1,,,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,I don't k0w / 0 sure,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,11,5,0,0,,1,0,0,0,1,2
2020/04/16 11:06:55 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,India,"South Asia (Bangladesh, India, Nepal)",Dhli,Bsn,OPD,2,23,1,600000,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,0,0,0,0,0,6,5,1,3,,1,1,1,1,1,5
2020/06/15 7:15:21 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,India,"South Asia (Bangladesh, India, Nepal)",Kolkata,Masters,OPD,1,26,1,36000,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,2-14 days,0,5,5,3,3,4,20,,1,1,1,1,,,,1,,1,1,1,1,1,1,1,1,1,1,1,11,5,1,0,,0,0,0,0,1,1
2020/06/04 11:37:26 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Nepal,"South Asia (Bangladesh, India, Nepal)",Biratnagar,MBBS,OPD,2,28,1,500000,,1,1,0,1,1,0,1,0,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,19,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,0,0,1,1,,1,1,1,1,1,1,1,1,0,1,1,10,5,1,0,,1,1,1,0,1,4
2020/06/09 6:42:25 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)","Tg. Malim, PERAK, Malaysia",Bsc,Community,2,42,2,6000,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,17,1,2-14 days,0,5,4,5,5,5,24,,1,1,1,0,0,1,0,1,,1,0,1,1,1,1,1,1,1,1,1,10,5,0,0,,1,0,0,0,0,1
2020/06/09 6:41:11 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)","Puchong, Selangor",Degree,IT,2,42,2,15000,,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,16,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,0,0,0,0,,1,1,1,1,1,1,1,1,0,1,1,10,5,0,0,,1,0,0,0,0,1
2020/06/09 6:09:57 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Malaysia,"Southeast Asia (Indonesia, Malaysia, Myanmar, Lao, Philpin, Singapore, Thailand)",Putrajaya,Master Degree,Media,1,35,3,5000,,1,1,1,1,1,1,1,0,0,1,1,1,,,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,12,1,2-14 days,0,5,5,5,5,5,25,,1,1,1,0,0,0,0,0,,1,1,1,1,1,1,0,0,0,1,1,8,5,0,0,,0,0,0,0,1,1
2020/06/19 4:27:37 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Zambia,"Southern Africa (South Africa, Malawi, Zambia)",Lusaka,Bachelor of Education,Community Engagement,1,25,1,2000,,1,1,1,1,1,0,1,0,0,1,0,1,,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,16,1,2-14 days,3,3,3,4,5,4,19,,1,1,1,0,0,0,0,0,,0,1,1,1,1,1,1,1,0,1,1,9,5,1,0,,0,0,1,0,0,1
2020/06/15 12:47:10 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Zambia,"Southern Africa (South Africa, Malawi, Zambia)","Lusaka, kafue",Masters,Education,1,45,2,9200,,1,1,1,1,1,1,1,0,1,1,1,1,,,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,15,1,2-14 days,0,5,5,5,4,5,24,,1,1,1,1,1,1,1,4,,1,0,1,0,1,1,1,1,0,1,1,8,5,0,0,,1,1,0,1,1,4
2020/06/07 6:25:04 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Zambia,"Southern Africa (South Africa, Malawi, Zambia)",Lusaka,Master,This is 0t applicable,1,37,2,13000,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,12,1,2-14 days,0,2,5,5,3,5,20,,1,1,1,1,1,1,1,4,,1,0,1,1,1,1,1,1,1,1,1,10,5,1,0,,1,1,0,1,1,4
2020/06/08 2:18:38 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Ghana,"West Africa( Ghana, Nigeria)",Accra,HND,Community,1,22,1,200,,1,1,1,1,0,0,1,1,1,1,1,1,,,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,14,1,2-14 days,0,3,5,5,5,5,23,,1,1,1,0,0,1,0,1,,0,0,1,1,1,1,1,1,1,1,1,9,5,1,0,,0,0,0,0,1,1
2020/06/08 1:48:26 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Nigeria,"West Africa( Ghana, Nigeria)",Lagos,O level,0ne,2,21,1,20000,,1,1,0,1,0,1,1,0,1,1,0,1,,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,17,1,2-14 days,0,5,4,5,5,5,24,,1,0,1,0,0,0,0,0,,1,1,1,0,0,1,1,1,1,1,1,9,5,3,0,,0,0,0,0,0,0
2020/04/11 11:19:36 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,Pakistan,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)","Sindh, Larkana",FCPS post graduate trainee,Medical,1,31,1,38000,,1,1,0,1,1,0,1,0,0,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,2-14 days,0,5,4,4,4,5,22,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,1,1,1,11,5,0,0,,1,1,0,1,1,4
2020/06/09 5:14:27 PM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Pakistan,"West Asia (Iran, Oman, Pakistan, Qatar, Turkey, Saudia Arabia, United Arab Emirats, Yaman)","Sargodha , Punjab",MS Computer Science,Community,1,34,2,50000,,1,1,1,1,1,0,1,1,1,1,1,1,,,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,13,1,2-14 days,0,5,5,4,3,5,22,,1,1,1,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,10,5,3,0,,0,0,0,0,0,0
2020/07/16 10:47:51 PM GMT+7,I confirm my voluntary participation & kind consent,Medical Professionals,United kingdom ,"Western Europe (United Kingdom, Finland, Germany,Italy, Netherlands, Ireland, Norway, Portugal, Spain)",Warrington,Masters,Medical,2,32,2,75000,,1,1,1,1,1,0,1,0,0,0,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,19,1,2-14 days,1,1,5,5,5,5,21,,1,1,1,0,0,1,0,1,,0,1,0,0,1,1,1,0,0,1,1,6,5,1,0,,0,0,0,0,1,1
44081.73461,1,Medical Professionals,Uganda,"East Africa (Kenya, Uganda)",Kampala,University degree,Administration,1,60,2,5000000,,1,,1,1,1,1,1,1,1,1,1,2,,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,1,2-14 days,0,4,5,5,5,5,24,,1,1,1,I don't k0w / 0 sure,1,1,0,2,,1,1,1,1,1,1,1,1,1,1,1,11,5,1,0,,0,0,0,0,0,0
6/16/2020 7:34:59,1,Academian/Administration,Maxico,Central America and Mexico,"So0ra, Hermosillo",master's degree,Academic,1,53,1,20000,,1,1,1,1,1,,1,0,1,1,1,2,,5,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,13,1,2-14 days,0,4,4,5,5,5,23,,1,1,1,0,0,0,0,0,,1,0,1,1,1,1,1,1,0,1,0,8,5,3,0,,1,1,0,1,1,4
6/18/2020 9:30:25,1,Academian/Administration,Maxico,Central America and Mexico,País Vasco,Higher university technician in early childhood education,Unemployed,2,42,3,,,1,1,1,1,1,1,1,1,1,1,1,2,,5,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,14,1,2-14 days,0,5,5,5,5,4,24,,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,1,0,1,1,10,5,0,0,,1,1,1,1,1,5
2020/06/12 11:34:17 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,Maxico,Central America and Mexico,"So0ra, Hermosillo",Bachelor's degree,OPD,2,31,2,30000,,1,1,0,1,1,0,1,1,1,1,1,2,,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19,1,2-14 days,0,4,3,5,5,5,22,,1,1,1,0,0,1,0,1,,0,1,1,1,1,1,1,1,1,1,1,10,5,1,0,,1,1,1,1,1,5
2020/08/27 5:21:43 PM GMT+7,I confirm my voluntary participation & kind consent åŒæ„ã—ã¦é€²ã‚€,Others,Japan,"East Asia (China, Japan, South korea)",Kanagawa ç¥žå¥ˆå·çœŒ,Graduate School(Doctor) å¤§å­¦é™¢å’æ¥­ï¼ˆåšå£«ï¼‰,,1,65,2,,,1,1,1,1,1,0,1,0,1,0,1,2,,4,1,1,1,1,1,1,,,1,1,1,1,1,0,1,1,1,1,1,1,0,,17,1,2-14 days,0,4,4,5,4,4,21,,1,1,1,1,1,0,0,2,,1,1,1,1,1,1,1,1,0,1,1,10,5,0,0,,0,1,1,0,0,2
2020/07/17 1:29:51 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,United States,"North America (United States of America, Canada)","CT, New Hartford",Bachelor's Degree,Warehouse,1,26,1,,,1,0,0,1,1,0,1,0,0,1,1,2,,,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,13,1,2-14 days,3,5,5,5,5,5,25,,1,1,1,0,I don't k0w / 0 sure,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,11,5,1,0,,1,1,1,0,0,3
2020/06/24 3:46:14 AM GMT+7,I confirm my voluntary participation & kind consent,Academian/Administration,United States,"North America (United States of America, Canada)","Hawthorn Woods, Illi0is",Some Bachelorâ€™s/University,Community,1,20,1,,,1,1,1,1,1,1,1,0,0,1,0,2,,,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,15,1,2-14 days,0,5,4,5,4,5,23,,0,1,1,0,0,0,0,0,,0,0,1,1,0,1,1,0,0,1,1,6,5,1,0,,1,1,0,1,1,4
